Bloc Québécois,78949131,37316485,41632646,0,"7,056","6,175",0
Association Bloc Québécois Louis-Saint-Laurent,769500,390000,379500,0,43,33,0
Association de circonscription du Bloc Québécois de Gatineau,1295000,1000000,295000,0,47,30,0
Association de circonscription du Bloc Québécois de Québec,295500,160000,135500,0,42,38,0
Association de circonscription du Bloc Québécois Montcalm,1798999,1024999,774000,0,99,76,0
Association du Bloc Québécois d'Abitibi--Baie-James--Nunavik--Eeyou,1500000,1020000,389000,91000,113,45,50
Association du Bloc Québécois d'Argenteuil--Papineau--Mirabel,1209000,803500,405500,0,137,121,0
Association du Bloc Québécois de Chambly--Borduas,884500,759500,125000,0,37,22,0
Association du Bloc Québécois de Charlesbourg--Haute-Saint-Charles,1063568,393356,670212,0,156,146,0
Association du Bloc Québécois de Châteauguay--Saint-Constant,842500,480000,362500,0,48,35,0
Association du Bloc Québécois de Haute-Gaspésie--La Mitis--Matane--Matapédia,751000,640000,111000,0,38,22,0
Association du Bloc Québécois de Hull--Aylmer,1141500,825000,316500,0,44,26,0
Association du Bloc Québécois de Jeanne-Le Ber,1277475,1008750,268725,0,59,38,0
Association du Bloc Québécois de la circonscription de Trois-Rivières,642500,149500,493000,0,69,65,0
Association du Bloc Québécois de Laurier--Sainte-Marie,569260,278000,284500,6759,74,61,8
Association du Bloc Québécois de Montmorency--Charlevoix--Haute-Côte-Nord,327300,185000,142300,0,18,14,0
Association du Bloc Québécois de Rosemont--La Petite-Patrie,440000,155000,285000,0,54,0,0
Association du Bloc Québécois de Shefford,1061500,882000,179500,0,70,48,0
Association du Bloc Québécois Laurentides--Labelle,1732000,1536000,196000,0,64,36,0
Association du Bloc Québécois Verchères--Les Patriotes,405700,107500,298200,0,40,38,0
Bloc Québécois Abitibi--Témiscamingue,729000,675000,54000,0,32,16,0
Bloc Québécois Alfred-Pellan,674500,270000,404500,0,65,58,0
Bloc Québécois Beauharnois--Salaberry,370500,105000,265500,0,48,45,0
Bloc Québécois Berthier--Maskinongé,246700,155700,91000,0,24,20,0
Bloc Québécois Chicoutimi--Le Fjord,1334000,685000,649000,0,79,62,0
Bloc Québécois Compton--Stanstead,1592500,1185500,407000,0,87,57,0
Bloc Québécois de Bas-Richelieu--Nicolet--Bécancour,4106150,2350500,1755650,0,447,391,0
Bloc Québécois de Brome--Missisquoi,1415500,1334500,81000,0,58,23,0
Bloc Québécois de Gaspésie--Îles-de-la-Madeleine,422500,400000,22500,0,9,5,0
Bloc Québécois de Joliette,1278400,947000,331400,0,57,41,0
Bloc Québécois de Laval,435500,245000,190500,0,41,35,0
Bloc Québécois de Laval--Les Îles,301000,145000,156000,0,17,13,0
Bloc Québécois de Longueuil--Pierre-Boucher,773200,540000,233200,0,49,37,0
Bloc Québécois de Louis-Hébert,0,0,0,0,0,0,0
Bloc Québécois de Manicouagan,694000,625500,68500,0,17,9,0
Bloc Québécois de Marc-Aurèle-Fortin,174500,110000,64500,0,16,15,0
Bloc Québécois de Repentigny,1165000,316000,848500,500,118,102,7
Bloc Québécois de Rivière-du-Nord,570500,330000,240500,0,41,34,0
Bloc Québécois de Saint-Bruno--Saint-Hubert,1091000,575000,516000,0,57,46,0
Bloc Québécois de Saint-Hyacinthe--Bagot,1607000,1285000,322000,0,71,37,0
Bloc Québécois de Saint-Jean,1129000,766000,363000,0,79,62,0
Bloc Québécois de Terrebonne--Blainville,1561000,935000,626000,0,117,95,0
Bloc Québécois Drummond,1495500,1412500,83000,0,37,14,0
Bloc Québécois Hochelaga,1283400,805000,478400,0,57,39,0
Bloc Québécois La Pointe-de-l'Île,670490,450000,220200,290,146,39,100
Bloc Québécois Mégantic--L'Érable,441000,292000,149000,0,107,100,0
Bloc Québécois Richmond--Arthabaska,1410000,184500,1225500,0,128,123,0
Bloc Québécois Rimouski-Neigette--Témiscouata--Les Basques,838500,298500,277500,262500,186,54,132
Bloc Québécois Rivière des Mille-Îles,1471220,1178760,292460,0,238,216,0
Bloc Québécois Roberval--Lac-Saint-Jean,1295000,1092500,202500,0,46,24,0
Bloc Québécois Saint-Maurice--Champlain,489500,240000,249500,0,35,29,0
Bloc Québécois Sherbrooke,888000,320000,568000,0,73,66,0
Bloc Québécois Vaudreuil-Soulanges,2229134,1792493,436639,0,81,53,0
L'Association du Bloc Québécois d'Ahuntsic,40000,40000,0,0,2,0,0
L'Association du Bloc Québécois de Saint-Lambert,401000,194500,206500,0,36,31,0
