New Democratic Party,519417037,320287576,199102961,0,"30,097","22,605",0
Abbotsford Federal NDP Riding Association,720094,375194,305100,39800,171,40,121
Acadie--Bathurst Federal NDP Riding Association,0,0,0,0,11,0,0
Ahuntsic Federal NDP Riding Association,101250,35000,66250,0,29,28,0
Ajax--Pickering Federal NDP Riding Association,259500,140000,119500,0,19,14,0
Alfred-Pellan Federal NDP Riding Association,68000,30000,38000,0,10,9,0
Algoma--Manitoulin--Kapuskasing Federal NDP Riding Association,667100,274100,393000,0,71,63,0
Ancaster--Dundas--Flamborough--Westdale Federal NDP Riding Association,0,0,0,0,0,0,0
Association de circonscription NPD de Berthier--Maskinongé,0,0,0,0,0,0,0
Association de circonscription NPD de Brome--Missisquoi,7000,0,7000,0,3,3,0
Association de circonscription NPD de Mont-Royal,21000,0,21000,0,8,8,0
Association de circonscription NPD de Roberval--Lac-Saint-Jean,24500,0,24500,0,8,8,0
Association NPD pour la circonscription de Bourassa,12000,0,12000,0,6,6,0
Association NPD pour la circonscription de Mégantic--L'Érable,33000,30000,3000,0,4,3,0
Avalon Federal NDP Riding Association,0,0,0,0,0,0,0
Barrie--Innisfill Federal NDP Riding Association,370319,149273,221046,0,20,17,0
Battlefords--Lloydminster Federal NDP Riding Association,466800,150000,315800,1000,92,38,50
Beaches--East York Federal NDP Riding Association,3802900,1936000,1866900,0,246,205,0
Beauce Federal NDP Riding Association,500,0,500,0,1,1,0
Beauséjour Federal NDP Riding Association,155000,100000,55000,0,7,6,0
Blackstrap Federal NDP Riding Association,3108500,1532500,1576000,0,192,159,0
Bonavista--Exploits Federal NDP Riding Association,0,0,0,0,0,0,0
Bramalea--Gore--Malton Federal NDP Riding Association,215380,187500,27880,0,7,4,0
Brampton West Federal NDP Riding Association,55000,0,55000,0,4,4,0
Brampton--Springdale Federal NDP Riding Association,0,0,0,0,0,0,0
Brandon--Souris Federal NDP Riding Association,493000,125000,368000,0,48,46,0
Brant Federal NDP Riding Association,112921,0,31000,81921,245,5,240
Bruce--Grey--Owen Sound Federal NDP Riding Association,0,0,0,0,0,0,0
Burlington Federal NDP Riding Association,311500,85000,226500,0,22,20,0
Burnaby--Douglas Federal NDP Riding Association,1916750,799900,1021850,95000,445,121,300
Burnaby--New Westminster Federal NDP Riding Association,1164054,519913,590250,53891,198,54,135
Calgary Centre Federal NDP Riding Association,176000,133500,42500,0,8,5,0
Calgary Centre-North Federal NDP Riding Association,611741,428500,175797,7444,124,16,97
Calgary East Federal NDP Riding Association,22500,22500,0,0,1,0,0
Calgary Northeast Federal NDP Riding Association,22600,0,22600,0,2,2,0
Calgary Southeast Federal NDP Riding Association,20000,0,20000,0,1,1,0
Calgary Southwest Federal NDP Riding Association,0,0,0,0,0,0,0
Calgary West Federal NDP Riding Association,5000,0,5000,0,1,1,0
Calgary--Nose Hill Federal NDP Riding Association,91500,30000,61500,0,9,8,0
Cambridge Federal NDP Riding Association,476000,370000,106000,0,16,9,0
Cape Breton--Canso Federal NDP Riding Association,154000,100000,54000,0,9,6,0
Cardigan Federal NDP Riding Association,480000,480000,480000,0,2,2,0
Cariboo--Prince George Federal NDP Riding Association,935545,447000,484500,4000,52,40,2
Carleton--Mississippi Mills Federal NDP Riding Association,1100500,650000,450500,0,56,42,0
Central Nova Federal NDP Riding Association,1196874,747496,404498,44880,112,45,55
Chambly-Borduas Federal NDP Riding Association,105000,65500,39500,0,11,9,0
Charleswood--St. James--Assiniboia Federal NDP Riding Association,167500,40000,127500,0,18,17,0
Charlottetown Federal NDP Riding Association,0,0,0,0,0,0,0
Chatham-Kent--Essex Federal NDP Riding Association,0,0,0,0,0,0,0
Chicoutimi--Le Fjord Federal NDP Riding Association,67000,30000,37000,0,10,9,0
Chilliwack--Fraser Canyon Federal NDP Riding Association,0,0,0,0,41,0,0
Churchill Federal NDP Riding Association,35000,25000,10000,0,2,1,0
Crowfoot Federal NDP Riding Association,110000,0,110000,0,9,9,0
Cumberland--Colchester--Musquodoboit Valley Federal NDP Riding Association,575500,285000,290500,0,34,28,0
Cypress Hills--Grasslands Federal NDP Riding Association,0,0,0,0,0,0,0
Dartmouth--Cole Harbour Federal NDP Riding Association,2013495,669500,1324800,19195,169,134,20
Dauphin--Swan River--Marquette Federal NDP Riding Association,917500,485000,432500,0,52,42,0
Davenport Federal NDP Riding Association,2841300,1814800,1026500,0,150,114,0
Delta--Richmond East Federal NDP Riding Association,0,0,0,0,0,0,0
Desnethé--Missinippi--Churchill River NDP Riding Association,238000,238000,0,0,0,0,0
Don Valley East Federal NDP Riding Association,241000,112500,128500,0,14,11,0
Don Valley West Federal NDP Riding Association,50000,40000,10000,0,2,1,0
Dufferin--Caledon Federal NDP Riding Association,0,0,0,0,0,0,0
Durham Federal NDP Riding Association,56000,0,56000,0,5,5,0
Edmonton Centre Federal NDP Riding Association,827884,600000,189000,38884,164,29,130
Edmonton East Federal NDP Riding Association,0,0,17500,1305,9,3,6
Edmonton--Leduc Federal NDP Riding Association,1565,0,0,0,20,0,0
Edmonton--Mill Woods--Beaumont Federal NDP Riding Association,0,0,0,0,0,0,0
Edmonton--Sherwood Park NDP Electoral District Association,237000,237000,237000,0,17,17,0
Edmonton--Spruce Grove Federal NDP Riding Association,0,0,0,0,0,0,0
Edmonton--St. Albert Federal NDP Riding Association,0,0,0,0,0,0,0
Edmonton--Strathcona Federal NDP Riding Association,1144647,427500,710000,7147,120,86,25
Eglinton--Lawrence Federal NDP Riding Association,0,0,0,0,0,0,0
Egmont NDP Riding Association,0,0,0,0,3,0,0
Elgin--Middlesex--London Federal NDP Riding Association,0,0,0,0,0,0,0
Elmwood--Transcona Federal NDP Riding Association,2105100,852200,1252900,0,163,145,0
Esquimalt--Juan de Fuca Federal NDP Riding Association,0,0,0,0,530,0,0
Essex Federal NDP Riding Association,977729,786230,191500,0,32,20,0
Etobicoke Centre Federal NDP Riding Association,341500,135000,206500,0,20,16,0
Etobicoke North Federal NDP Riding Association,0,0,0,0,0,0,0
Etobicoke--Lakeshore Federal NDP Riding Association,355500,217500,138000,0,22,16,0
Fleetwood--Port Kells Federal NDP Riding Association,328000,0,143000,0,16,0,0
Fort McMurray--Athabasca Federal NDP Riding Association,78200,0,0,0,1,0,0
Fredericton Federal NDP Electoral District Association,20000,0,20000,0,2,0,0
Fundy Royal NDP Riding Association,0,0,0,0,0,0,0
Gaspésie--Îles-de-la-Madeleine Federal NDP Riding Association,9000,0,9000,0,4,4,0
Gatineau Federal NDP Riding Association,10500,0,10500,0,3,3,0
Glengarry--Prescott--Russell New Democratic Party Association,0,0,0,0,0,0,0
Guelph New Democratic Party Federal Riding Association,847500,545000,302500,0,49,36,0
Haldimand--Norfolk Federal NDP Riding Association,554500,329500,225000,0,29,22,0
Haliburton--Kawartha Lakes--Brock Federal NDP Riding Association,751575,460325,291250,0,36,24,0
Halifax Federal NDP Riding Association,2138900,922100,1200800,16000,202,146,30
Halifax West Federal NDP Riding Association,733000,276000,200000,257000,155,23,125
Halton Federal NDP Riding Association,0,0,0,0,0,0,0
Hamilton Centre Federal NDP Riding Association,445500,120000,325500,0,41,38,0
Hamilton East--Stoney Creek Federal NDP Riding Association,1272035,617500,531500,123034,519,46,457
Hamilton Mountain Federal NDP Riding Association,1530928,1143428,387500,0,57,40,0
Haute-Gaspésie--La Mitis--Matane--Matapédia Federal NDP Riding Association,33500,25000,8500,0,8,7,0
Hochelaga Federal NDP Riding Association,35500,21500,14000,0,8,7,0
Hull--Aylmer Federal NDP Riding Association,110600,73000,37600,0,17,14,0
Humber--St. Barbe--Baie Verte Federal NDP Riding Association,0,0,0,0,0,0,0
Huron--Bruce Federal NDP Riding Association,195000,130000,65000,0,8,6,0
Joliette Federal NDP Riding Association,6000,0,6000,0,6,6,0
