Liberal Party of Canada,1129284585,757516990,370167975,1599620,"71,655","55,052","2,820"
Abbotsford Federal Liberal Association,159650,30000,129650,0,24,23,0
Acadie--Bathurst Federal Liberal Association,0,0,0,0,0,0,0
Ahuntsic Federal Liberal Association,152000,30000,122000,0,22,21,0
Ajax--Pickering Federal Liberal Association,963048,398636,564412,0,87,77,0
Algoma--Manitoulin--Kapuskasing Federal Liberal Association,469635,24000,445635,0,72,71,0
Ancaster--Dundas--Flamborough--Westdale Federal Liberal Association,873415,202700,628960,41755,197,102,90
Association libérale fédérale d'Abitibi--Baie-James--Nunavik--Eeyou,0,0,0,0,0,0,0
Association libérale fédérale d'Alfred-Pellan,428750,252000,176750,0,39,32,0
Association libérale fédérale d'Argenteuil--Papineau--Mirabel,0,0,0,0,0,0,0
Association libérale fédérale de Bas-Richelieu--Nicolet--Bécancour,445985,430000,15985,0,8,3,0
Association libérale fédérale de Beauce,188250,124000,64250,0,13,10,0
Association libérale fédérale de Beauport--Limoilou,0,0,0,0,0,0,0
Association libérale fédérale de Chambly--Borduas,330056,68882,261173,0,46,44,0
Association libérale fédérale de Charlesbourg--Haute-Saint-Charles,0,0,0,0,0,0,0
Association libérale fédérale de Drummond,2872000,2671500,200500,0,79,17,0
Association libérale fédérale de Haute-Gaspésie--La Mitis--Matane--Matapédia,0,0,0,0,0,0,0
Association libérale fédérale de Jonquière--Alma,0,0,0,0,0,0,0
Association libérale fédérale de La Pointe-de-l'Île,0,0,0,0,0,0,0
Association libérale fédérale de Laurier--Sainte-Marie,203000,97500,105500,0,28,28,0
Association libérale fédérale de Lotbinière--Chutes-de-la-Chaudière,0,0,0,0,0,0,0
Association libérale fédérale de Louis-Hébert,592589,273588,319001,0,105,97,0
Association libérale fédérale de Louis-Saint-Laurent,120000,120000,0,0,1,0,0
Association libérale fédérale de Manicouagan,0,0,0,0,0,0,0
Association libérale fédérale de Marc-Aurèle-Fortin,21000,0,21000,0,9,9,0
Association libérale fédérale de Mégantic--L'Érable,0,0,0,0,0,0,0
Association libérale fédérale de Montcalm,0,0,0,0,0,0,0
Association libérale fédérale de Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,0,0,0,0,0,0,0
Association libérale fédérale de Montmorency--Charlevoix--Haute-Côte-Nord,0,0,0,0,0,0,0
Association libérale fédérale de Papineau,3634337,2415497,704340,514500,384,85,258
Association libérale fédérale de Portneuf--Jacques-Cartier,157739,139239,18500,0,7,5,0
Association libérale fédérale de Richmond--Arthabaska,36916,25000,0,11916,14,0,12
Association libérale fédérale de Rimouski--Neigette--Témiscouata--Les Basques,283500,25000,254500,4000,38,0,0
Association libérale fédérale de Rivière-du-Nord,0,0,0,0,0,0,0
Association libérale fédérale de Saint-Bruno--Saint-Hubert,0,0,0,0,0,0,0
Association libérale fédérale de Saint-Jean,400500,213500,187000,0,31,25,0
Association libérale fédérale de Saint-Lambert,318146,126000,192146,0,30,27,0
Association libérale fédérale de Saint-Laurent--Cartierville,950000,425000,446000,79000,119,40,68
Association libérale fédérale de Saint-Maurice--Champlain,1432000,1372500,59500,0,38,9,0
Association libérale fédérale de Trois-Rivières,0,0,0,0,0,0,0
Association libérale fédérale d'Outremont,238000,30000,208000,0,39,38,0
Association libérale fédérale du comté de Québec,0,0,0,0,0,0,0
Association libérale fédérale du comté Roberval--Lac-Saint-Jean,0,0,0,0,0,0,0
Association libérale fédérale Gaspésie--Îles-de-la-Madeleine,391940,185000,206940,0,28,24,0
Association libérale fédérale Verchères--Les Patriotes,0,0,0,0,0,0,0
Avalon Federal Liberal Association,2398132,1549582,848550,0,123,95,0
Barrie Federal Liberal Association,527381,52500,432900,41981,125,70,53
Battlefords--Lloydminster Federal Liberal Association,0,0,0,0,0,0,0
Beauharnois--Salaberry Federal Liberal Association,0,0,0,0,460,460,0
Beauséjour Federal Liberal Association,3883192,1755843,2127349,0,228,180,0
Berthier--Maskinongé Federal Liberal Association,19500,19500,19500,0,5,5,0
Blackstrap Federal Liberal Association,538275,212000,288700,37575,111,42,62
Bonavista--Gander--Grand Falls--Windsor Federal Liberal Association,531500,390000,141500,0,34,22,0
Bourassa Federal Liberal Association,3038500,2816600,221900,0,77,38,0
Bramalea--Gore--Malton Federal Liberal Association,0,0,0,0,0,0,0
Brampton West Federal Liberal Association,193000,24000,169000,0,38,37,0
Brampton--Springdale Federal Liberal Association,0,0,0,0,0,0,0
Brandon--Souris Federal Liberal Association,1492370,700435,719750,72185,198,109,74
Brant Federal Liberal Association,0,0,0,0,0,0,0
British Columbia Southern Interior Federal Liberal Association,130430,22000,108430,0,21,20,0
Brome--Missisquoi Federal Liberal Association,160500,22500,138000,0,29,28,0
Bruce--Grey--Owen Sound Federal Liberal Association,1012910,534900,449000,29010,102,59,31
Burlington Federal Liberal Association,1207250,261000,893250,53000,157,121,27
Burnaby--Douglas Federal Liberal Association,0,0,0,0,0,0,0
Burnaby--New Westminster Federal Liberal Association,196750,54000,142750,0,30,28,0
Calgary Centre Federal Liberal Association,1260255,362900,897354,0,0,0,0
Calgary Centre-North Federal Liberal Association,661596,170000,476996,14600,99,81,16
Calgary East Federal Liberal Association,248350,155600,92750,0,21,17,0
Calgary Northeast Federal Liberal Association,241882,110000,0,0,28,27,0
Calgary Southeast Federal Liberal Association,302496,120000,182496,0,34,31,0
Calgary Southwest Federal Liberal Association,0,0,0,0,0,0,0
Calgary West Federal Liberal Association,726081,255250,470831,0,78,70,0
Calgary--Nose Hill Federal Liberal Association,391550,93000,298550,0,48,45,0
Cambridge Federal Liberal Association,928450,317500,515450,95500,163,76,80
Cape Breton--Canso Federal Liberal Association,1215342,248394,966946,0,96,91,0
Cardigan Federal Liberal Association,1969480,249730,1719750,0,178,169,0
Cariboo--Prince George Federal Liberal Association,0,0,0,0,0,0,0
Carleton--Mississippi Mills Federal Liberal Association,1936693,789828,1146866,0,177,155,0
Central Nova Federal Liberal Association,0,0,0,0,0,0,0
Charleswood--St. James--Assiniboia Federal Liberal Association,524350,167000,357350,0,62,56,0
Charlottetown Federal Liberal Riding Association,2092825,362446,1730380,0,188,176,0
Châteauguay--Saint-Constant Federal Liberal Association,91150,28000,63150,0,14,13,0
Chatham--Kent--Essex Federal Liberal Association,801750,317500,468250,16000,89,64,16
Chicoutimi--Le Fjord Federal Liberal Association,20900,0,0,0,0,0,4
Chilliwack--Fraser Canyon Federal Liberal Association,1317544,1128244,173000,16300,65,27,20
Churchill Federal Liberal Association,80500,22000,58500,0,12,11,0
Crowfoot Federal Liberal Association,0,0,0,0,0,0,0
Cumberland--Colchester--Musquodoboit Valley Federal Liberal Association,452700,108000,333200,11500,71,46,20
Cypress Hills--Grasslands Federal Liberal Association,250000,0,0,0,4,0,0
Dartmouth--Cole Harbour Federal Liberal Association,1048250,360800,687450,0,107,94,0
Dauphin--Swan River--Marquette Federal Liberal Association,0,0,0,0,0,0,0
Davenport Federal Liberal Association,0,0,0,0,0,0,0
Delta--Richmond East Federal Liberal Association,246500,114000,132500,0,32,28,0
Desnethé--Missinippi--Churchill River Federal Liberal Riding Association,0,0,0,0,0,0,0
Don Valley East Federal Liberal Association,384750,24000,360750,0,61,60,0
Don Valley West Federal Liberal Association,1439504,771504,668000,0,115,100,0
Dufferin--Caledon Federal Liberal Association,558081,128779,364222,65079,142,68,70
Durham Federal Liberal Association,532510,209250,303250,20010,79,50,25
Edmonton Centre Federal Liberal Association,1602460,671160,794400,136900,202,102,80
Edmonton East Federal Liberal Constituency Association,184250,50000,134250,0,30,29,0
Edmonton--Leduc Federal Liberal Association,547250,128000,419250,0,61,58,0
Edmonton--Mill Woods--Beaumont Federal Liberal Association,0,0,0,0,0,0,0
Edmonton--Sherwood Park Federal Liberal Association,394000,184000,210000,0,36,30,0
Edmonton--Spruce Grove Federal Liberal Association,371900,181900,190000,0,42,37,0
Edmonton--St. Albert Federal Liberal Association,651250,504000,147250,0,33,27,0
Edmonton--Strathcona Federal Liberal Association,747846,281496,466350,0,74,64,0
Eglinton--Lawrence Federal Liberal Association,579850,150000,429850,0,67,65,0
Egmont Federal Liberal Association,1128234,255329,872904,0,100,93,0
Elgin--Middlesex--London Federal Liberal Association,309550,45000,264550,0,41,39,0
Elmwood--Transcona Federal Liberal Association,567800,191500,361200,15100,121,96,21
