Conservative Party of Canada,1864130592,1035571656,828539936,0,"108,890","88,052",0
Abbotsford Conservative Association,1993100,810500,1182600,0,158,140,0
Abitibi--Baie-James--Nunavik--Eeyou Conservative Association,0,0,0,0,0,0,0
Acadie--Bathurst Conservative Association,0,0,0,0,0,0,0
Ajax--Pickering Conservative Association,900000,581500,318500,0,44,32,0
Algoma--Manitoulin--Kapuskasing Conservative Association,228000,50000,178000,0,16,15,0
Ancaster--Dundas--Flamborough--Westdale Conservative Association,2559250,1426500,1132750,0,157,113,0
Association du Parti conservateur Abitibi--Témiscamingue,0,0,0,0,0,0,0
Association du Parti conservateur Ahuntsic,0,0,0,0,0,0,0
Association du Parti conservateur Alfred-Pellan,0,0,0,0,0,0,0
Association du Parti conservateur Argenteuil--Papineau--Mirabel,514000,504000,10000,0,16,1,0
Association du Parti conservateur Berthier--Maskinongé,626500,251500,375000,0,39,30,0
Association du Parti conservateur Bourassa,0,0,0,0,0,0,0
Association du Parti conservateur Brossard--La Prairie,178825,0,20000,158825,159,1,158
Association du Parti conservateur Châteauguay--Saint-Constant,0,0,0,0,0,0,0
Association du Parti conservateur de Bas-Richelieu--Nicolet--Bécancour,0,0,0,0,0,0,0
Association du Parti conservateur de Beauce,3688600,1691450,1997150,0,225,173,0
Association du Parti conservateur de la Haute-Gaspésie--La Mitis--Matane--Matapédia,249000,65000,180000,4000,23,17,4
Association du Parti conservateur Drummond,630000,630000,0,0,41,0,0
Association du Parti conservateur Gaspésie--Îles-de-la-Madeleine,0,0,0,0,0,0,0
Association du Parti conservateur Hull--Aylmer,136145,87145,49000,0,7,5,0
Association du Parti conservateur Joliette,60000,60000,0,0,0,0,0
Association du Parti conservateur Jonquière--Alma,2938501,905000,2033500,0,192,166,0
Association du Parti conservateur LaSalle--Émard,0,0,0,0,0,0,0
Association du Parti conservateur Laurentides--Labelle,350000,0,350000,0,41,41,0
Association du Parti conservateur Laurier--Sainte-Marie,23582276,23053616,528660,0,428,47,0
Association du Parti conservateur Laval,315600,258312,57288,0,11,3,0
Association du Parti conservateur Lévis--Bellechasse,470875,102500,329500,38875,95,44,48
Association du Parti conservateur Louis-Saint-Laurent,1118026,718640,285386,114000,158,28,114
Association du Parti conservateur Mégantic--L'Érable,920900,204400,716500,0,79,75,0
Association du Parti conservateur Montcalm,0,0,0,0,0,0,0
Association du Parti conservateur Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,0,0,0,0,0,0,0
Association du Parti conservateur Notre-Dame-de-Grâce--Lachine,116000,0,18000,98000,101,3,98
Association du Parti conservateur Portneuf--Jacques-Cartier,3435000,1940000,1495000,0,116,77,0
Association du Parti conservateur Rimouski-Neigette--Témiscouata--Les Basques,92000,92000,92000,0,5,5,0
Association du Parti conservateur Roberval--Lac-Saint-Jean,768992,29692,739300,0,80,79,0
Association du Parti conservateur Terrebonne--Blainville,835000,663750,171250,0,26,11,0
Association du Parti conservateur Verchères--Les Patriotes,180000,180000,0,0,11,0,0
Avalon Conservative Association,52128,0,52128,0,15,15,0
Barrie Conservative EDA,1989500,1415500,574000,0,119,80,0
Battlefords--Lloydminster Conservative Association,112500,0,112500,0,10,10,0
Beaches--East York Conservative Association,208000,200000,8000,0,3,1,0
Beauharnois--Salaberry Conservative Association,66500,50000,16500,0,4,3,0
Beauport--Limoilou Conservative Association,190000,170000,20000,0,4,1,0
Beauséjour Conservative Association,233619,0,201620,32000,250,100,150
Blackstrap Conservative Association,917500,522000,395500,0,54,44,0
Bonavista--Gander--Grand Falls--Windsor Conservative Association,0,0,0,0,0,0,0
Bramalea--Gore--Malton Conservative Association,0,0,0,0,0,0,0
Brampton West Conservative Association,315500,31500,284000,0,19,18,0
Brampton--Springdale Conservative Association,192020,166020,26000,0,4,2,0
Brandon--Souris Conservative Association,373500,161000,212500,0,31,28,0
Brant Conservative Association,599250,554250,45000,0,7,4,0
British Columbia Southern Interior Conservative Association,1611000,392000,1219000,0,136,125,0
Brome--Missisquoi Conservative Association,1040806,112604,928202,0,120,116,0
Bruce--Grey--Owen Sound Conservative Association,163500,26000,137500,0,21,20,0
Burlington Conservative Association,1525750,1050500,475250,0,84,58,0
Burnaby--Douglas Conservative Association,340205,160000,174000,6205,53,19,30
Burnaby--New Westminster Conservative Association,200000,140000,60000,0,11,8,0
Calgary Centre Conservative Association,7867100,4515000,1795500,1556600,931,182,680
Calgary Centre-North Conservative Association,1444000,1150000,294000,0,46,28,0
Calgary East Conservative Electoral District Association,607763,378593,229169,0,48,35,0
Calgary Northeast Conservative Association,449939,165000,242132,42808,89,29,60
Calgary Southeast Conservative Association,5360100,3779100,1581000,0,299,205,0
Calgary Southwest Conservative Association,6017800,2893500,3124300,0,442,388,0
Calgary West Conservative Association,865500,180000,685500,0,101,95,0
Calgary--Nose Hill Conservative Association,1847000,677000,1170000,0,137,123,0
Cambridge Conservative Association,1153544,555736,532308,65500,128,69,50
Cape Breton--Canso Conservative Association,146200,125300,20900,0,13,12,0
Cardigan Conservative Association,132500,0,132500,0,9,9,0
Cariboo--Prince George Conservative Association,50000,50000,0,0,1,0,0
Central Nova Conservative Association,893333,483333,413333,0,44,30,0
Chambly--Borduas Conservative Association,1280000,1215000,65000,0,25,5,0
Charlesbourg--Haute-Saint-Charles Conservative Association,166000,0,166000,0,154,154,0
Charleswood--St. James--Assiniboia Conservative Association,2262799,1131700,1131099,0,170,142,0
Charlottetown Conservative Association,5618900,5579200,39700,0,180,4,0
Chatham-Kent--Essex Conservative Association,1458000,520000,794000,144000,227,84,130
Chicoutimi--Le Fjord Conservative Association,0,0,0,0,0,0,0
Chilliwack--Fraser Canyon Conservative Association,1881700,826000,1055700,0,141,125,0
Churchill Conservative Association,0,0,0,0,0,0,0
Compton--Stanstead Conservative Association,0,0,0,0,0,0,0
Conservative Party of Canada Carleton--Mississippi Mills,3710231,753776,2956455,0,419,400,0
Conservative Party of Canada Edmonton East Electoral District Association,2533580,714000,1802000,17580,259,224,15
Conservative Party of Canada Electoral District Association Ottawa--Orléans,762353,447500,314853,0,37,29,0
Conservative Party of Canada Fredericton Electoral District Association,2939000,2879800,59200,0,96,19,0
Conservative Party of Canada Lac-Saint-Louis Electoral District Association,220000,0,220000,0,3,3,0
Conservative Party of Canada Langley Electoral District Association,1032284,230000,746674,55610,466,129,332
Conservative Party of Canada Peterborough Electoral District Association,1272500,535000,675000,62500,122,81,25
Conservative Party of Canada Vancouver South EDA,909750,428475,481275,0,62,51,0
Crowfoot Conservative Association,342000,200000,142000,0,16,13,0
Cumberland--Colchester--Musquodoboit Valley Conservative Association,563000,480000,83000,0,19,7,0
Cypress Hills--Grasslands Conservative Association,61000,0,61000,0,10,10,0
Dartmouth--Cole Harbour Conservative Association,9000,0,9000,0,3,3,0
Dauphin--Swan River--Marquette Conservative Association,25000,0,25000,0,3,3,0
Davenport Conservative Association,85000,75000,10000,0,3,1,0
Delta--Richmond East Conservative Association,628500,302500,326000,0,49,41,0
Desnethé--Missinippi--Churchill River Conservative Association,181500,100000,81500,0,12,11,0
Don Valley East Conservative Association,876956,230403,646553,0,77,70,0
Don Valley West Conservative Association,1551100,982000,569100,0,102,77,0
Dufferin--Caledon Conservative Association,710297,260576,449721,0,68,62,0
Durham Conservative Association,2483500,1047000,1436500,0,183,160,0
Edmonton Centre Conservative Association,5642714,3607704,2035009,0,268,210,0
Edmonton--Leduc Conservative Association,903285,708000,161500,33785,78,18,45
Edmonton--Mill Woods--Beaumont Conservative Association,713500,585500,128000,0,22,10,0
Edmonton--Sherwood Park Conservative Association,1329500,1207500,122000,0,22,14,0
Edmonton--Spruce Grove Conservative Association,1583063,1408563,174500,0,48,17,0
Edmonton--St. Albert Conservative Association,88700,0,88700,0,16,16,0
Edmonton--Strathcona Conservative Association,2749000,1587000,1162000,0,195,170,0
Eglinton--Lawrence Conservative Association,1536625,816415,720210,0,71,52,0
Egmont Conservative Association,27000,0,27000,0,3,3,0
Elgin--Middlesex--London Conservative Association,1822284,294095,1528190,0,219,208,0
Elmwood--Transcona Conservative Association,80000,0,80000,0,7,7,0
Esquimalt--Juan de Fuca Conservative Association,2334000,1431000,903000,0,116,92,0
Essex Conservative Association,1280500,855000,425500,0,72,42,0
Etobicoke Centre Conservative Association,2370800,2035000,281500,54300,100,25,48
