Bloc Québécois,42997148,18234042,24763106,0,"4,486","4,062",0
Association Bloc Québécois Louis-Saint-Laurent,386000,158500,227500,0,48,44,0
Association de circonscription du Bloc Québécois de Gatineau,1838700,998800,839900,0,185,151,0
Association de circonscription du Bloc Québécois de Québec,1450808,186976,1263832,0,140,135,0
Association de circonscription du Bloc Québécois Montcalm,3318071,1793775,1524296,0,224,174,0
Association du Bloc Québécois d'Abitibi--Baie-James--Nunavik--Eeyou,609213,190666,418547,0,72,67,0
Association du Bloc Québécois d'Argenteuil--Papineau--Mirabel,1631100,538700,1092400,0,548,534,0
Association du Bloc Québécois de Chambly--Borduas,1630024,601209,1028815,0,155,140,0
Association du Bloc Québécois de Charlesbourg--Haute-Saint-Charles,325500,80000,245500,0,49,47,0
Association du Bloc Québécois de Châteauguay--Saint-Constant,760059,242894,517164,0,204,201,0
Association du Bloc Québécois de Haute-Gaspésie--La Mitis--Matane--Matapédia,732200,565000,167200,0,39,28,0
Association du Bloc Québécois de Hull--Aylmer,1891400,1341300,550100,0,98,63,0
Association du Bloc Québécois de Jeanne-Le Ber,706850,478150,228700,0,57,44,0
Association du Bloc Québécois de la circonscription de Trois-Rivières,2598600,1335600,1263000,0,183,136,0
Association du Bloc Québécois de Laurier--Sainte-Marie,1638400,682400,956000,0,147,130,0
Association du Bloc Québécois de Lotbinière--Chutes-de-la-Chaudière,0,0,0,0,0,0,0
Association du Bloc Québécois de Montmorency--Charlevoix--Haute-Côte-Nord,2037400,1206900,830500,0,129,103,0
Association du Bloc Québécois de Rosemont--La Petite-Patrie,1619400,472000,1147400,0,243,231,0
Association du Bloc Québécois de Shefford,1404000,1160000,244000,0,84,55,0
Association du Bloc Québécois Laurentides--Labelle,709546,127757,581789,0,88,84,0
Association du Bloc Québécois Verchères--Les Patriotes,1220000,206000,1007000,7000,271,253,13
Bloc Québécois Abitibi--Témiscamingue,2654500,1585000,1069500,0,109,72,0
Bloc Québécois Alfred-Pellan,1621000,673000,948000,0,293,274,0
Bloc Québécois Beauharnois--Salaberry,1461704,640800,700200,120704,235,102,116
Bloc Québécois Berthier--Maskinongé,1391500,800000,591500,0,104,84,0
Bloc Québécois Chicoutimi--Le Fjord,2860020,2040500,819520,0,197,146,0
Bloc Québécois Compton--Stanstead,1530500,930000,600500,0,102,77,0
Bloc Québécois de Bas-Richelieu--Nicolet--Bécancour,3335800,1865000,1470800,0,405,360,0
Bloc Québécois de Brome--Missisquoi,2015200,883000,1126500,5700,177,136,20
Bloc Québécois de Gaspésie--Îles-de-la-Madeleine,1907500,1750000,157500,0,41,22,0
Bloc Québécois de Joliette,1467010,826320,628690,12000,167,92,55
Bloc Québécois de Laval,1442992,861271,581720,0,111,91,0
Bloc Québécois de Laval--Les Îles,465030,255000,205000,5030,27,14,5
Bloc Québécois de Lévis--Bellechasse,0,0,0,0,0,0,0
Bloc Québécois de Longueuil--Pierre-Boucher,707675,361360,346315,0,56,46,0
Bloc Québécois de Louis-Hébert,0,0,0,0,0,0,0
Bloc Québécois de Manicouagan,2040105,1475468,564637,0,101,74,0
Bloc Québécois de Marc-Aurèle-Fortin,2015000,1745000,270000,0,69,38,0
Bloc Québécois de Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,1882500,828000,1054500,0,176,160,0
Bloc Québécois de Repentigny,1553500,593500,960000,0,147,133,0
Bloc Québécois de Rivière-du-Nord,2028249,1211374,816875,0,142,106,0
Bloc Québécois de Saint-Bruno--Saint-Hubert,2321196,1156954,1164242,0,164,137,0
Bloc Québécois de Saint-Hyacinthe--Bagot,533900,174500,359400,0,148,143,0
Bloc Québécois de Saint-Jean,2323600,883500,1440100,0,184,163,0
Bloc Québécois de Terrebonne--Blainville,2324456,1795000,529456,0,144,105,0
Bloc Québécois Drummond,1023500,442500,581000,0,87,79,0
Bloc Québécois Hochelaga,1083345,272100,811245,0,159,151,0
Bloc Québécois Jonquière--Alma,84000,80000,4000,0,3,1,0
Bloc Québécois La Pointe-de-l'Île,1737804,1090504,645000,2300,206,78,100
Bloc Québécois Mégantic--L'Érable,1080300,763800,316500,0,311,292,0
Bloc Québécois Richmond--Arthabaska,1347500,527000,820500,0,100,78,0
Bloc Québécois Rimouski-Neigette--Témiscouata--Les Basques,0,0,0,0,0,0,0
Bloc Québécois Rivière des Mille-Îles,1185844,877320,308523,0,133,115,0
Bloc Québécois Roberval--Lac-Saint-Jean,1168000,985000,183000,0,68,42,0
Bloc Québécois Saint-Maurice--Champlain,1396100,661300,730300,4500,154,74,60
Bloc Québécois Sherbrooke,1390000,405000,985000,0,115,107,0
Bloc Québécois Vaudreuil-Soulanges,0,0,0,0,30,0,0
L'Association du Bloc Québécois d'Ahuntsic,1398600,862000,536600,0,68,51,0
L'Association du Bloc Québécois de Saint-Lambert,617000,350000,267000,0,45,37,0
